INFO:root:Using Tensorboard, logs will be saved in logfile/mobilenetv2_worker_5001/logs
INFO:werkzeug: * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5001
 * Running on http://10.0.3.210:5001 (Press CTRL+C to quit)
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:03] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:03] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:04] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:04] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:05] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:05] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:06] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:06] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:07] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:07] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:08] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:08] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:09] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:09] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:10] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:10] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:10] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:11] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:12] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:12] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:13] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:14] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:14] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:14] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:15] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:15] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:16] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:16] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:17] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:17] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:18] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:18] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:19] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:19] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:20] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:20] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:21] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:21] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:22] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:22] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:23] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:23] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:24] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:24] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:24] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:25] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:26] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:27] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:27] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:27] "POST /handle_forward HTTP/1.1" 200 -
